"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
0.164485312357688,0.31946250462831,0.147,0.114,1,"Efhd1","Oligodendrocytes"
0.164600887780557,0.286954274093122,0.326,0.283,1,"Btbd8","Oligodendrocytes"
0.16460136187723,-0.368221319585992,0.076,0.105,1,"Uchl3","Oligodendrocytes"
0.16463850242991,0.453346514516164,0.154,0.122,1,"Usp3","Oligodendrocytes"
0.166028304253041,-0.736497779637941,0.118,0.15,1,"Peg3","Oligodendrocytes"
0.166300021947463,0.650352800738229,0.105,0.078,1,"Hunk","Oligodendrocytes"
0.166605106087888,-0.323998794233287,0.074,0.102,1,"Slc33a1","Oligodendrocytes"
0.167550562288132,-0.30263627279017,0.086,0.116,1,"Sars","Oligodendrocytes"
0.168314050602996,-0.268923908384692,0.088,0.119,1,"Tmem170b","Oligodendrocytes"
0.169229448858733,-0.2719211006061,0.189,0.233,1,"Ctdspl","Oligodendrocytes"
0.169945541218325,0.308786961746297,0.142,0.108,1,"Pcsk2","Oligodendrocytes"
0.170099233183296,0.551706622027568,0.238,0.208,1,"Cnot10","Oligodendrocytes"
0.171595076204065,-0.325197733016383,0.228,0.263,1,"Nisch","Oligodendrocytes"
0.171617109215545,-0.342969111500868,0.078,0.108,1,"Gtpbp4","Oligodendrocytes"
0.171765322436907,0.336973688065107,0.248,0.213,1,"Ptpdc1","Oligodendrocytes"
0.171855520089916,0.623116699891783,0.169,0.139,1,"Cyp20a1","Oligodendrocytes"
0.172000337984385,0.431877517269465,0.284,0.252,1,"Phyhipl","Oligodendrocytes"
0.17205017326819,0.514619704490724,0.211,0.177,1,"Cdc40","Oligodendrocytes"
0.172315826135536,-0.361892824348667,0.181,0.219,1,"Susd6","Oligodendrocytes"
0.172387112275788,-0.478725352011602,0.132,0.166,1,"Capn15","Oligodendrocytes"
0.172668156487141,-0.473032717521462,0.233,0.266,1,"Ugp2","Oligodendrocytes"
0.172947445395282,-0.509863418029645,0.086,0.114,1,"Dach2","Oligodendrocytes"
0.173042646272016,0.491692292050102,0.105,0.078,1,"Onecut2","Oligodendrocytes"
0.173708951290404,0.29369042172124,0.324,0.283,1,"Ppp2ca","Oligodendrocytes"
0.174186287639696,0.53106228757429,0.118,0.089,1,"Os9","Oligodendrocytes"
0.174591181910872,-0.361498824316209,0.127,0.161,1,"Zfp800","Oligodendrocytes"
0.175669595404636,-0.474833408647397,0.105,0.136,1,"Slc35a3","Oligodendrocytes"
0.176469426777425,0.44289104208169,0.172,0.139,1,"Lgmn","Oligodendrocytes"
0.176719157147096,-0.485616684602406,0.1,0.133,1,"Prrt1","Oligodendrocytes"
0.176751586892627,0.354739376693295,0.35,0.321,1,"Tcf25","Oligodendrocytes"
0.176840365180765,0.264511427687751,0.505,0.49,1,"Tom1l2","Oligodendrocytes"
0.176879489293727,0.353104038648533,0.15,0.116,1,"Jph4","Oligodendrocytes"
0.177010283105546,0.674182704343897,0.267,0.238,1,"Fam155a","Oligodendrocytes"
0.177550391174511,-0.432813142384978,0.282,0.316,1,"Lrrn1","Oligodendrocytes"
0.178558891272141,0.394574251958179,0.113,0.083,1,"Clta","Oligodendrocytes"
0.178706805217378,0.370341620490124,0.245,0.211,1,"Anapc1","Oligodendrocytes"
0.178777740026078,-0.310109892580623,0.218,0.263,1,"Sec11c","Oligodendrocytes"
0.178923345263023,-0.32186824514333,0.113,0.147,1,"Fam76b","Oligodendrocytes"
0.179006968271848,-0.60621902232141,0.096,0.125,1,"Pcnt","Oligodendrocytes"
0.179980506838015,-0.423025402506777,0.235,0.271,1,"Arhgef11","Oligodendrocytes"
0.18003897414728,0.302312420981906,0.1,0.072,1,"Pick1","Oligodendrocytes"
0.18039500159926,-0.29920132742866,0.15,0.186,1,"Ilrun","Oligodendrocytes"
0.180689362419464,0.42952335450834,0.115,0.086,1,"Adar","Oligodendrocytes"
0.180909965648909,0.344144867688391,0.152,0.119,1,"Phc1","Oligodendrocytes"
0.181588027662855,0.421131232462504,0.123,0.091,1,"Atp6v0a2","Oligodendrocytes"
0.181616421065505,0.552249186021319,0.152,0.122,1,"Ryk","Oligodendrocytes"
0.18178554417925,-0.265264191899464,0.093,0.125,1,"Dcaf10","Oligodendrocytes"
0.18253335307004,0.276029318716524,0.429,0.402,1,"Bicd1","Oligodendrocytes"
0.183065503432358,0.614090930633182,0.172,0.141,1,"Atp10b","Oligodendrocytes"
0.183116366730677,-0.272072025192438,0.113,0.147,1,"Srsf10","Oligodendrocytes"
0.183493741130617,-0.298234163017458,0.14,0.175,1,"Mapk8ip3","Oligodendrocytes"
0.184148702657475,-0.494065228768307,0.074,0.1,1,"Cdkn1b","Oligodendrocytes"
0.184271552693476,-0.348855210968704,0.186,0.224,1,"Csnk1g3","Oligodendrocytes"
0.184579798066898,-0.414989642354744,0.125,0.158,1,"Gpr107","Oligodendrocytes"
0.184653286843152,-0.283864117909026,0.257,0.291,1,"Pou2f1","Oligodendrocytes"
0.185344940027022,-0.536456789956947,0.086,0.114,1,"Tsc22d1","Oligodendrocytes"
0.185411336571836,-0.250576456536289,0.078,0.108,1,"Tnk2","Oligodendrocytes"
0.186068837802932,-0.341582305364091,0.23,0.269,1,"Sec24b","Oligodendrocytes"
0.186801500775697,0.392829499901109,0.228,0.194,1,"Acsl1","Oligodendrocytes"
0.186921126447806,-0.314811857901381,0.078,0.108,1,"Pcgf3","Oligodendrocytes"
0.187290902293072,0.638675218856268,0.108,0.08,1,"Zfp26","Oligodendrocytes"
0.187578535466987,-0.363824721737237,0.135,0.169,1,"Tbk1","Oligodendrocytes"
0.1876223676946,0.38040899369149,0.127,0.1,1,"Ryr2","Oligodendrocytes"
0.188929380656506,-0.375361223227972,0.091,0.119,1,"Rhpn2","Oligodendrocytes"
0.189388958774298,-0.351935258051908,0.24,0.274,1,"Snx1","Oligodendrocytes"
0.189899098989776,0.477647743519977,0.127,0.1,1,"D3Ertd751e","Oligodendrocytes"
0.190092065507316,-0.363013029396215,0.118,0.15,1,"Larp4","Oligodendrocytes"
0.190297117815255,0.622222210245139,0.127,0.1,1,"Ptprs","Oligodendrocytes"
0.190645640207561,-0.546875679285589,0.074,0.1,1,"Igsf8","Oligodendrocytes"
0.19133483918575,-0.423671821443635,0.14,0.175,1,"Hnrnpk","Oligodendrocytes"
0.191687153324114,0.279265348318235,0.275,0.235,1,"Glrb","Oligodendrocytes"
0.192445584097954,0.608153196031702,0.105,0.08,1,"Trim26","Oligodendrocytes"
0.192470559604729,0.568571268266969,0.113,0.086,1,"Ptpn2","Oligodendrocytes"
0.19354344563814,-0.385797194778585,0.098,0.127,1,"Spidr","Oligodendrocytes"
0.194759332158479,0.314853912492458,0.297,0.258,1,"Gm16759","Oligodendrocytes"
0.195095668398092,0.489995170078828,0.13,0.102,1,"Siah1a","Oligodendrocytes"
0.195205430184271,-0.31857649103828,0.081,0.108,1,"Dcaf12","Oligodendrocytes"
0.195400100735437,-0.312667439329502,0.152,0.186,1,"Hira","Oligodendrocytes"
0.195935438151871,0.378942613057196,0.206,0.175,1,"Zdhhc9","Oligodendrocytes"
0.196661031956805,0.39550760650825,0.132,0.102,1,"Ncl","Oligodendrocytes"
0.197111965585095,0.264931545414433,0.211,0.175,1,"Uri1","Oligodendrocytes"
0.197317597236358,0.484756114236984,0.135,0.105,1,"Hlcs","Oligodendrocytes"
0.197364409330244,-0.289027051607027,0.228,0.266,1,"Fam228b","Oligodendrocytes"
0.1978636611212,-0.451965470555624,0.091,0.119,1,"Fancl","Oligodendrocytes"
0.198418303140375,0.346216652767045,0.275,0.241,1,"Itm2b","Oligodendrocytes"
0.19842938742467,0.380864480765159,0.172,0.139,1,"Commd10","Oligodendrocytes"
0.199551068815618,0.58765597719117,0.13,0.102,1,"Afg1l","Oligodendrocytes"
0.200035002366394,-0.255700868965269,0.13,0.166,1,"Eif4e","Oligodendrocytes"
0.200221170794023,-0.356135445418982,0.115,0.147,1,"Abhd5","Oligodendrocytes"
0.200432507263325,0.632129052372646,0.12,0.094,1,"Atg5","Oligodendrocytes"
0.201087856902986,0.287940456084918,0.262,0.224,1,"Nsd2","Oligodendrocytes"
0.201265490079061,-0.36690462969158,0.081,0.108,1,"Api5","Oligodendrocytes"
0.201395003895949,0.644888443032619,0.13,0.102,1,"Hexb","Oligodendrocytes"
0.201845721318713,-0.274578300889923,0.221,0.263,1,"Pdcd6ip","Oligodendrocytes"
0.203315690439807,0.664872285703255,0.105,0.08,1,"Zfp934","Oligodendrocytes"
0.203335987353282,-0.447062584119757,0.118,0.147,1,"Cr1l","Oligodendrocytes"
0.20412845007973,0.379856077463404,0.216,0.186,1,"Nxpe4","Oligodendrocytes"
0.205095506431789,-0.288471929113352,0.15,0.183,1,"Trip4","Oligodendrocytes"
0.205305973219023,0.395045526652171,0.125,0.097,1,"Epm2a","Oligodendrocytes"
0.205849751939077,-0.401369006970361,0.088,0.116,1,"Pank3","Oligodendrocytes"
0.206834946313233,-0.426443902893914,0.127,0.158,1,"Zbtb37","Oligodendrocytes"
0.207476465584972,-0.305708873327556,0.213,0.247,1,"Prag1","Oligodendrocytes"
0.207744034295312,-0.252935874718964,0.074,0.1,1,"Lztr1","Oligodendrocytes"
0.208661924252335,-0.258532248377851,0.392,0.432,1,"Eml6","Oligodendrocytes"
0.2086773970795,0.447897095102517,0.172,0.141,1,"Snx2","Oligodendrocytes"
0.209301352555308,-0.322255987540564,0.194,0.23,1,"Mapk14","Oligodendrocytes"
0.210143349727353,-0.363153775809495,0.255,0.299,1,"Pcbp2","Oligodendrocytes"
0.210801203571258,-0.281200430367499,0.103,0.133,1,"Ivns1abp","Oligodendrocytes"
0.210850204723852,0.304841822666594,0.248,0.211,1,"Synj1","Oligodendrocytes"
0.211112123168262,-0.428431557283032,0.083,0.108,1,"Mblac2","Oligodendrocytes"
0.212245885072807,0.377823681881484,0.113,0.086,1,"Cnn3","Oligodendrocytes"
0.212561334486485,0.366398743240301,0.154,0.125,1,"Efr3a","Oligodendrocytes"
0.212592815161512,0.581192217107938,0.164,0.136,1,"Zhx2","Oligodendrocytes"
0.212847411220975,-0.330794587357632,0.238,0.274,1,"Kansl1l","Oligodendrocytes"
0.213235575502221,0.377544277666194,0.221,0.188,1,"Pak3","Oligodendrocytes"
0.213516830682222,-0.431287742899438,0.145,0.175,1,"Tyro3","Oligodendrocytes"
0.213707161227688,-0.579775170698694,0.078,0.102,1,"Arf4","Oligodendrocytes"
0.214241234848825,-0.412834021734262,0.203,0.233,1,"Prr14l","Oligodendrocytes"
0.214318886324429,-0.280395433975964,0.088,0.116,1,"Tox4","Oligodendrocytes"
0.214462845038568,0.449868502981131,0.11,0.083,1,"Pms1","Oligodendrocytes"
0.214841937972012,-0.31095647651227,0.125,0.158,1,"Kiz","Oligodendrocytes"
0.214854908572689,0.63192776970883,0.154,0.127,1,"Snhg20","Oligodendrocytes"
0.21632545735953,-0.326794163363871,0.074,0.1,1,"Atxn7l3b","Oligodendrocytes"
0.216536147483438,-0.268992589208483,0.169,0.202,1,"Sdha","Oligodendrocytes"
0.217469199076991,0.376987077025302,0.123,0.094,1,"Elp1","Oligodendrocytes"
0.217815493186995,0.421017530124262,0.137,0.108,1,"Etl4","Oligodendrocytes"
0.218208380781272,0.301394751582848,0.167,0.136,1,"Smap2","Oligodendrocytes"
0.218373424930341,0.387097961693095,0.113,0.086,1,"Tmlhe","Oligodendrocytes"
0.218535220063036,0.289223373635071,0.37,0.335,1,"Lpar1","Oligodendrocytes"
0.218547075542332,0.571730952765155,0.115,0.089,1,"Eif4a1","Oligodendrocytes"
0.219782529353724,0.562003633251113,0.105,0.08,1,"Aldh6a1","Oligodendrocytes"
0.220193956983098,0.263894407013964,0.235,0.202,1,"Ikzf2","Oligodendrocytes"
0.220429356649732,-0.38779283360306,0.15,0.18,1,"Sfmbt1","Oligodendrocytes"
0.221596351721571,0.526304389279732,0.213,0.188,1,"Lrrc7","Oligodendrocytes"
0.222045119487787,0.385641348226046,0.272,0.241,1,"Zfhx2os","Oligodendrocytes"
0.222638864145486,0.259699690562557,0.387,0.357,1,"Fubp1","Oligodendrocytes"
0.223465030789641,0.390517570898206,0.179,0.15,1,"Cry2","Oligodendrocytes"
0.223498861123008,-0.404066265323255,0.11,0.139,1,"Cc2d2a","Oligodendrocytes"
0.223732238293566,0.403922994172964,0.172,0.141,1,"Fan1","Oligodendrocytes"
0.224264716590148,0.291174599538003,0.174,0.144,1,"Rpa1","Oligodendrocytes"
0.224533937228012,0.469586019395946,0.125,0.097,1,"Ctdsp2","Oligodendrocytes"
0.225457682614078,0.467951103985009,0.213,0.186,1,"Tm9sf3","Oligodendrocytes"
0.225659958524257,-0.439448298264704,0.14,0.169,1,"Rps6ka3","Oligodendrocytes"
0.226631209500312,-0.357283074370414,0.091,0.119,1,"Ubxn2a","Oligodendrocytes"
0.226733163248436,-0.283506513949857,0.284,0.319,1,"Kif3a","Oligodendrocytes"
0.226943966164733,-0.335878536770502,0.113,0.141,1,"Sass6","Oligodendrocytes"
0.226951526816013,0.615078777340335,0.113,0.089,1,"Grid1","Oligodendrocytes"
0.227452242803891,-0.444959747582387,0.086,0.111,1,"Agl","Oligodendrocytes"
0.227664433103167,0.261080839626778,0.179,0.144,1,"Tmem30a","Oligodendrocytes"
0.228757267991177,0.415792892699855,0.235,0.202,1,"Ppp1cb","Oligodendrocytes"
0.229040221348077,-0.306803923654158,0.184,0.219,1,"Ppm1a","Oligodendrocytes"
0.229344902286023,-0.294949250645591,0.096,0.125,1,"Clk2","Oligodendrocytes"
0.229756803297417,-0.507581010792285,0.076,0.1,1,"Abca6","Oligodendrocytes"
0.230019588773357,0.298535977841282,0.299,0.269,1,"Eri3","Oligodendrocytes"
0.230139978723175,0.564201130084878,0.12,0.094,1,"Fam222a","Oligodendrocytes"
0.23105951981318,-0.344113518430697,0.174,0.208,1,"Desi2","Oligodendrocytes"
0.231322272788378,0.629053158519316,0.11,0.086,1,"Tyw1","Oligodendrocytes"
0.231493630140319,0.752867001264529,0.1,0.078,1,"Slc38a10","Oligodendrocytes"
0.232742567626303,0.577847071260755,0.14,0.111,1,"Slc1a2","Oligodendrocytes"
0.23309319616776,0.258143697857227,0.145,0.114,1,"Nipsnap2","Oligodendrocytes"
0.233288972794744,-0.251663166303482,0.103,0.133,1,"Rint1","Oligodendrocytes"
0.23374632496821,-0.258174119343082,0.103,0.133,1,"Efemp1","Oligodendrocytes"
0.233843385442049,0.460748952390655,0.341,0.316,1,"Zzz3","Oligodendrocytes"
0.233950941652364,0.434555154075057,0.147,0.119,1,"Pik3ip1","Oligodendrocytes"
0.234031163374078,-0.337298217282062,0.1,0.127,1,"Med1","Oligodendrocytes"
0.234729250733281,-0.363293445759512,0.235,0.269,1,"Retreg3","Oligodendrocytes"
0.234923977859103,-0.325932459596748,0.12,0.15,1,"Cnot7","Oligodendrocytes"
0.234957779306503,0.815188806559535,0.135,0.111,1,"Astn2","Oligodendrocytes"
0.235222107902227,0.402988021039891,0.12,0.094,1,"Odr4","Oligodendrocytes"
0.235349889027011,-0.327409076478895,0.127,0.158,1,"Ldah","Oligodendrocytes"
0.235425191752809,-0.474528844288483,0.098,0.125,1,"Ipo9","Oligodendrocytes"
0.23577342396701,-0.609788507045235,0.13,0.155,1,"Srr","Oligodendrocytes"
0.235805345167902,-0.261438746298361,0.13,0.161,1,"Fam222b","Oligodendrocytes"
0.236507188644724,0.7482206034563,0.125,0.102,1,"Orc2","Oligodendrocytes"
0.236898384876329,-0.349246878916053,0.142,0.172,1,"Zfp106","Oligodendrocytes"
0.2369834048212,0.388487209763724,0.184,0.155,1,"Klf3","Oligodendrocytes"
0.237764259360335,-0.379268295445583,0.088,0.114,1,"Acvr2a","Oligodendrocytes"
0.237896532837614,-0.286898613142362,0.181,0.219,1,"Usp33","Oligodendrocytes"
0.241006350344266,-0.501304072788705,0.088,0.114,1,"Eipr1","Oligodendrocytes"
0.241042005814364,-0.25438800088861,0.218,0.249,1,"Slc10a7","Oligodendrocytes"
0.241457575992443,-0.308520933583272,0.115,0.144,1,"Slc23a2","Oligodendrocytes"
0.241500285978596,0.303884222115157,0.145,0.116,1,"Atg7","Oligodendrocytes"
0.244163318182363,0.309348012691904,0.142,0.114,1,"Lipa","Oligodendrocytes"
0.24416720130308,0.460362801481499,0.267,0.241,1,"Gramd3","Oligodendrocytes"
0.244931666327778,-0.285795717262607,0.076,0.1,1,"Cnnm3","Oligodendrocytes"
0.245267206809185,-0.318433686333909,0.083,0.108,1,"Hnrnpll","Oligodendrocytes"
0.245401285407037,0.349019940078417,0.233,0.205,1,"Ddhd2","Oligodendrocytes"
0.245845544944712,0.446588291644448,0.26,0.233,1,"Sh3tc2","Oligodendrocytes"
0.245967180719835,0.268771807996748,0.262,0.233,1,"Armh3","Oligodendrocytes"
0.246192978560668,0.339120607653394,0.304,0.277,1,"Sorcs3","Oligodendrocytes"
0.247328370688151,-0.26844384950716,0.088,0.114,1,"Ccni","Oligodendrocytes"
0.247679135990594,-0.255873069200487,0.341,0.368,1,"Krit1","Oligodendrocytes"
0.250778504834757,-0.471862714463412,0.118,0.144,1,"Mgat4c","Oligodendrocytes"
0.252421291625358,0.673711388466625,0.176,0.155,1,"Stx18","Oligodendrocytes"
0.252575907092742,-0.388621533018538,0.15,0.177,1,"Ralgds","Oligodendrocytes"
0.253248385361181,-0.317327353054637,0.135,0.163,1,"Nvl","Oligodendrocytes"
0.253995116859173,0.319916009974249,0.306,0.283,1,"Arhgap35","Oligodendrocytes"
0.254023024255461,-0.507008971288949,0.093,0.116,1,"Oma1","Oligodendrocytes"
0.254329147586828,-0.378961925189555,0.152,0.18,1,"Crtc3","Oligodendrocytes"
0.255091404730037,-0.28246666321697,0.086,0.111,1,"Clcn6","Oligodendrocytes"
0.255206838573286,0.367782334648588,0.1,0.078,1,"Dubr","Oligodendrocytes"
0.256015776343899,0.346208764329196,0.118,0.091,1,"Stard7","Oligodendrocytes"
0.256169603018658,0.368773774502791,0.189,0.161,1,"Cabin1","Oligodendrocytes"
0.25680727028748,0.504033059125849,0.127,0.102,1,"Cnrip1","Oligodendrocytes"
0.258378685892015,0.254382525509752,0.164,0.136,1,"Nfkb1","Oligodendrocytes"
0.258884104795724,0.501456568110751,0.145,0.119,1,"Casc4","Oligodendrocytes"
0.260441032894144,0.272677801275372,0.11,0.086,1,"Psmd4","Oligodendrocytes"
0.260615991703746,-0.260877404027914,0.206,0.238,1,"Peak1","Oligodendrocytes"
0.261341448328206,0.404353013299392,0.189,0.161,1,"Amy1","Oligodendrocytes"
0.261590742482647,0.318182974531916,0.255,0.227,1,"Ccnl2","Oligodendrocytes"
0.262859118446082,0.307585189793051,0.172,0.141,1,"Hdac7","Oligodendrocytes"
0.264500546220368,0.378941391273324,0.127,0.102,1,"Narf","Oligodendrocytes"
0.264679504558803,-0.294111967424345,0.26,0.294,1,"Reps2","Oligodendrocytes"
0.264730747485144,0.316706352872093,0.152,0.125,1,"Nek9","Oligodendrocytes"
0.265541566296434,0.285279724275873,0.233,0.202,1,"Tesk2","Oligodendrocytes"
0.267151893082044,-0.504331138156295,0.088,0.111,1,"Cops2","Oligodendrocytes"
0.267660497637769,0.425865455314856,0.24,0.216,1,"Prnp","Oligodendrocytes"
0.268054723209689,-0.266079477680903,0.076,0.1,1,"Tex10","Oligodendrocytes"
0.268790728864782,0.373786698470011,0.184,0.158,1,"Cpsf7","Oligodendrocytes"
0.269268513501197,-0.957213759722184,0.147,0.177,1,"Trpm3","Oligodendrocytes"
0.269550771033686,0.297012203959559,0.267,0.241,1,"Tut4","Oligodendrocytes"
0.270162539926014,0.393692955940723,0.1,0.078,1,"Gm36975","Oligodendrocytes"
0.271234822405692,-0.280484812111392,0.145,0.175,1,"Khdc4","Oligodendrocytes"
0.272783023148375,0.317663865202274,0.24,0.213,1,"Sptlc2","Oligodendrocytes"
0.273212226512258,-0.481165175267283,0.086,0.108,1,"Gca","Oligodendrocytes"
0.273529939020731,-0.304726385753049,0.223,0.258,1,"Spns2","Oligodendrocytes"
0.273574052909368,-0.339397991304751,0.135,0.163,1,"Gm20732","Oligodendrocytes"
0.274317465714001,0.356739975860591,0.1,0.078,1,"Snx5","Oligodendrocytes"
0.274420393129487,-0.38968715707844,0.137,0.163,1,"Foxo3","Oligodendrocytes"
0.27602350162573,0.2945563225325,0.255,0.227,1,"Sppl3","Oligodendrocytes"
0.276334425320187,0.511121225055453,0.172,0.147,1,"D130040H23Rik","Oligodendrocytes"
0.277804203887269,0.460779608574237,0.103,0.08,1,"Atrnl1","Oligodendrocytes"
0.279381911203657,-0.292330780523358,0.147,0.175,1,"Dpy19l4","Oligodendrocytes"
0.279514801267126,-0.322181551775091,0.169,0.197,1,"Ercc6l2","Oligodendrocytes"
0.279579174622884,-0.260973300422948,0.11,0.139,1,"Ndst1","Oligodendrocytes"
0.281007897629016,-0.298358064244604,0.108,0.133,1,"Casd1","Oligodendrocytes"
0.283233965952416,0.291558235770703,0.24,0.211,1,"Reps1","Oligodendrocytes"
0.283642432808139,-0.568936360578078,0.086,0.108,1,"Azi2","Oligodendrocytes"
0.284814641846456,0.378738922812004,0.194,0.169,1,"Gspt1","Oligodendrocytes"
0.284875545968052,0.268363217994789,0.24,0.213,1,"Cnp","Oligodendrocytes"
0.285214836740154,0.394904731332865,0.127,0.102,1,"Sppl2a","Oligodendrocytes"
0.285264481255273,0.321874190834398,0.1,0.078,1,"Ybx3","Oligodendrocytes"
0.286044395370353,0.667428429213054,0.103,0.083,1,"Srebf1","Oligodendrocytes"
0.286194260521473,0.684732353289401,0.1,0.08,1,"Atl2","Oligodendrocytes"
0.287022421407331,0.342507739657548,0.13,0.105,1,"Dctn2","Oligodendrocytes"
0.287575251717339,-0.384953916301687,0.078,0.1,1,"Pmm2","Oligodendrocytes"
0.289298126524192,-0.304736168365701,0.081,0.102,1,"Eny2","Oligodendrocytes"
0.289465394043653,-0.293421929971629,0.103,0.127,1,"Dek","Oligodendrocytes"
0.289874445250973,0.27905679630756,0.1,0.078,1,"Lmf1","Oligodendrocytes"
0.291125499386382,0.271605949986216,0.196,0.169,1,"Dscam","Oligodendrocytes"
0.291233106794636,0.347988278747899,0.105,0.083,1,"Gm12743","Oligodendrocytes"
0.291827103067903,0.301575986442121,0.27,0.247,1,"Htt","Oligodendrocytes"
0.294482693027291,0.520937921528465,0.108,0.086,1,"Anks3","Oligodendrocytes"
0.295012413604368,0.360229910829979,0.36,0.341,1,"Rap1gds1","Oligodendrocytes"
0.295851726243578,0.334605153143107,0.328,0.299,1,"Pbx1","Oligodendrocytes"
0.296778845052612,-0.502270369356281,0.096,0.116,1,"Zfp329","Oligodendrocytes"
0.29845434922396,-0.289365347877476,0.225,0.255,1,"Psap","Oligodendrocytes"
0.29948487842863,-0.27269745719829,0.145,0.172,1,"Smc6","Oligodendrocytes"
0.299932918207613,0.4670109216457,0.147,0.125,1,"Brdt","Oligodendrocytes"
0.300045008748181,0.370183458934876,0.11,0.089,1,"Agbl4","Oligodendrocytes"
0.300112669205288,0.28701527324363,0.211,0.183,1,"Eml5","Oligodendrocytes"
0.300183605611243,0.464547763747933,0.115,0.094,1,"Hcfc2","Oligodendrocytes"
0.300855430756854,0.451586142743751,0.216,0.197,1,"Rims1","Oligodendrocytes"
0.301629959115692,-0.33478557572032,0.098,0.122,1,"Smarcd1","Oligodendrocytes"
0.302242896570157,0.588686931992472,0.142,0.122,1,"Glmn","Oligodendrocytes"
0.302531795524612,-0.320125737844103,0.233,0.26,1,"Cblb","Oligodendrocytes"
0.302742049677592,-0.358369306838601,0.189,0.216,1,"Mib1","Oligodendrocytes"
0.303130430635297,-0.299326107351864,0.091,0.114,1,"Sipa1l1","Oligodendrocytes"
0.3033273922583,0.567728460445639,0.115,0.094,1,"1700028E10Rik","Oligodendrocytes"
0.304235165674537,0.477878312735204,0.1,0.08,1,"Rbm22","Oligodendrocytes"
0.304362152367202,-0.276339646212037,0.13,0.155,1,"Arl13b","Oligodendrocytes"
0.304391337303924,-0.253059789990907,0.113,0.139,1,"Dcun1d1","Oligodendrocytes"
0.304953827575125,0.25031295896504,0.218,0.194,1,"Stx6","Oligodendrocytes"
0.305492005823702,-0.390950313852565,0.127,0.152,1,"Bcl7a","Oligodendrocytes"
0.306186679873578,0.332015788205028,0.189,0.163,1,"Bace1","Oligodendrocytes"
0.309534023006606,-0.282360264215425,0.243,0.271,1,"Lncppara","Oligodendrocytes"
0.30964808707282,-0.266826461164038,0.115,0.139,1,"Thap2","Oligodendrocytes"
0.310172791616667,0.49895518617611,0.154,0.13,1,"Lrch1","Oligodendrocytes"
0.310373226097782,-0.327858726654206,0.157,0.186,1,"Tle4","Oligodendrocytes"
0.310568614155276,0.543434748618024,0.1,0.08,1,"Insig1","Oligodendrocytes"
0.312282516053644,0.491437371881474,0.1,0.08,1,"Srpr","Oligodendrocytes"
0.312702757372234,0.420867174308361,0.125,0.102,1,"Pitpnb","Oligodendrocytes"
0.312877190038172,0.51563642855832,0.137,0.116,1,"Sumo1","Oligodendrocytes"
0.312954309733391,-0.421998435903926,0.12,0.141,1,"Btbd10","Oligodendrocytes"
0.313371569970735,-0.432352293049515,0.196,0.219,1,"Mxi1","Oligodendrocytes"
0.314331990176084,0.442421584062059,0.221,0.194,1,"Snhg14","Oligodendrocytes"
0.314665789309273,-0.307578875165912,0.11,0.133,1,"Ppp6c","Oligodendrocytes"
0.315014718065476,-0.444757253380466,0.093,0.114,1,"Thap3","Oligodendrocytes"
0.317855530158442,-0.344316888736071,0.11,0.133,1,"Slf1","Oligodendrocytes"
0.319748812298716,0.454148687139647,0.12,0.1,1,"Taf1b","Oligodendrocytes"
0.319764421867727,-0.430148936825446,0.088,0.108,1,"Tmem243","Oligodendrocytes"
0.320931378852738,0.39307551838499,0.218,0.194,1,"Papss1","Oligodendrocytes"
0.321470347370595,0.326230495601133,0.223,0.199,1,"Adamts20","Oligodendrocytes"
0.321600976019014,-0.533333874411916,0.093,0.114,1,"Eif2s2","Oligodendrocytes"
0.322959148500175,-0.48634459891535,0.093,0.114,1,"Atg4b","Oligodendrocytes"
0.323697672386257,-0.279240774086716,0.189,0.213,1,"Nr6a1","Oligodendrocytes"
0.323964121278216,0.275680895722226,0.299,0.277,1,"Clcn3","Oligodendrocytes"
0.32442527598754,0.324324809536353,0.321,0.299,1,"Usp32","Oligodendrocytes"
0.324704583461522,0.314286895871483,0.248,0.224,1,"Smc5","Oligodendrocytes"
0.3261778644428,0.351749105309769,0.137,0.114,1,"Stxbp5l","Oligodendrocytes"
0.32820497085903,-0.364713988257112,0.096,0.116,1,"Brwd3","Oligodendrocytes"
0.328465214674232,0.428185694282144,0.135,0.114,1,"Nectin1","Oligodendrocytes"
0.328824150636087,-0.276407235858316,0.108,0.133,1,"Gnai3","Oligodendrocytes"
0.32925708031512,-0.307558128496527,0.11,0.133,1,"Wipi2","Oligodendrocytes"
0.329565950207737,-0.3540804441038,0.096,0.116,1,"Edrf1","Oligodendrocytes"
0.329815640949106,0.323169446735765,0.174,0.15,1,"Etv6","Oligodendrocytes"
0.329943229325543,-0.299903921829734,0.115,0.139,1,"Fam98a","Oligodendrocytes"
0.330419213183638,-0.361937697013911,0.093,0.114,1,"Atf1","Oligodendrocytes"
0.331830844197541,-0.330538365852904,0.142,0.166,1,"Cpne1","Oligodendrocytes"
0.331924829431271,0.289044272255343,0.279,0.255,1,"Oxct1","Oligodendrocytes"
0.332509256080007,0.340279244643965,0.397,0.385,1,"Btbd9","Oligodendrocytes"
0.334093436965409,0.30683953889265,0.341,0.327,1,"Fnip2","Oligodendrocytes"
0.334672077307928,-0.25450970776188,0.181,0.211,1,"Syncrip","Oligodendrocytes"
