"","myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2"
"Ppil3",0.513,0.0284993238367849,0.026,0.35350396886519,0.105,0.081
"Pdcl3",0.513,0.0226629259501673,0.026,0.527441810021749,0.065,0.039
"mt-Nd6",0.512,0.0227149673736748,0.024,0.92868393450863,0.036,0.011
"Kir3dl2",0.512,0.0215728531635237,0.024,2.8078701867433,0.027,0.003
"A330032B11Rik",0.512,0.0245501227841223,0.024,0.539266080742603,0.062,0.038
"Otub1",0.512,0.0367133417489239,0.024,0.662518241290344,0.071,0.049
"Drap1",0.512,0.017543928931745,0.024,0.374444186506327,0.065,0.041
"Gm41760",0.512,0.0335055900478175,0.024,1.04821966669518,0.047,0.023
"Gm4107",0.512,0.0145170110260044,0.024,0.266565478913194,0.067,0.043
"Taf4b",0.512,0.0319436933842312,0.024,0.354952556263424,0.118,0.095
"Pkdcc",0.512,0.0258852377459204,0.024,0.604904250165245,0.065,0.041
"Akain1",0.512,0.019917691152282,0.024,0.313697863898568,0.087,0.063
"Catsperd",0.512,0.0264048329326121,0.024,0.950156081700752,0.045,0.021
"Lonp1",0.512,0.025763715941398,0.024,0.290114582655019,0.118,0.098
"Mydgf",0.512,0.0222043198385203,0.024,0.408172737845859,0.069,0.046
"Klc4",0.512,0.014022763562442,0.024,0.38451641054331,0.06,0.037
"Polr1c",0.512,0.0146435528443432,0.024,0.456038126976494,0.058,0.034
"Scube3",0.512,0.0399215965170303,0.024,1.68861393752169,0.04,0.016
"Zbtb9",0.512,0.0323508595403485,0.024,0.330147692035642,0.127,0.106
"Cuta",0.512,0.0118337516117946,0.024,0.434648493794212,0.047,0.023
"Rnaset2b",0.512,0.0165972520296674,0.024,0.599157250402572,0.042,0.018
"Lca5l",0.512,0.0438723164758237,0.024,0.737867404432875,0.078,0.055
"Smim11",0.512,0.0189449529256594,0.024,0.552814964922028,0.056,0.031
"4930500H12Rik",0.512,0.0324510454623991,0.024,2.7140723584848,0.029,0.005
"Ydjc",0.512,0.0277207014066372,0.024,0.517185452579112,0.08,0.059
"Cox14",0.512,0.0121809796505423,0.024,0.308682294827383,0.06,0.036
"Col2a1",0.512,0.0334963612805301,0.024,3.24020177220014,0.027,0.003
"Pdxp",0.512,0.023322316157953,0.024,0.717550359445271,0.056,0.033
"Pcdh8",0.512,0.0456567406281837,0.024,1.45073668070719,0.045,0.022
"Fam167a",0.512,0.0366293506240592,0.024,2.06116080002004,0.031,0.007
"Sap18",0.512,0.0186690027373656,0.024,0.28897137807235,0.089,0.066
"Phf7",0.512,0.0201206604590521,0.024,0.37839043180855,0.069,0.046
"Ppif",0.512,0.0325856635661921,0.024,0.733679164412331,0.069,0.045
"Cfap70",0.512,0.0260049241095476,0.024,0.528267972620148,0.06,0.037
"Gm3667",0.512,0.0259570174051056,0.024,2.50930019744241,0.029,0.006
"Gm3173",0.512,0.0518724399008077,0.024,2.24971116752452,0.033,0.009
"1700110I01Rik",0.512,0.0354366521409516,0.024,3.76695635931436,0.027,0.003
"Gm26803",0.512,0.0361323474304302,0.024,1.59264376541486,0.04,0.016
"Lysmd3",0.512,0.0266316091532765,0.024,0.405887402891025,0.087,0.065
"Glrx5",0.512,0.0311323837610986,0.024,0.962549749993895,0.051,0.028
"Vcpkmt",0.512,0.0453754832184471,0.024,0.949625805032195,0.067,0.043
"Cmpk2",0.512,0.0262182261286166,0.024,1.29063269458493,0.042,0.018
"Gm49692",0.512,0.0354840748334074,0.024,2.20732604291227,0.031,0.008
"Rac3",0.512,0.050257185178611,0.024,1.19687015107106,0.058,0.034
"Mrps23",0.512,0.0316803148294471,0.024,1.0543790615836,0.047,0.023
"Lyrm9",0.512,0.0345915663017072,0.024,0.431184685266211,0.107,0.086
"Unc119",0.512,0.02408528417768,0.024,1.20468787707459,0.038,0.015
"B9d1",0.512,0.0222211209955356,0.024,0.415501543311723,0.087,0.064
"Med9",0.512,0.0256044267641686,0.024,1.30559706971951,0.038,0.013
"Sec61g",0.512,0.0210804522602508,0.024,0.360505915880067,0.083,0.059
"Zpbp",0.512,0.050008477657003,0.024,0.790483558127362,0.078,0.056
"AC135859.1",0.512,0.0274426987366447,0.024,1.05544815282268,0.049,0.025
"Dram1",0.512,0.0331656042436944,0.024,0.410051931997899,0.112,0.09
"BC024063",0.512,0.016068511435958,0.024,0.363282503214013,0.074,0.051
"Tmem26",0.512,0.0289109212455957,0.024,2.75353400854516,0.027,0.003
"Rpf2",0.512,0.023050309221031,0.024,0.332399090750888,0.103,0.081
"Gm46210",0.512,0.0330308304869444,0.024,0.820016507956675,0.062,0.038
"4930520O04Rik",0.512,0.0270344736516028,0.024,1.31567637591045,0.038,0.015
"Hemk1",0.512,0.0193527705961319,0.024,0.352073744516758,0.087,0.063
"Ky",0.512,0.0162593857436512,0.024,0.374831621269838,0.06,0.036
"Elovl4",0.512,0.0349373565420449,0.024,0.330122763119586,0.141,0.12
"Spg21",0.512,0.0166264207417701,0.024,0.255295861995034,0.089,0.066
"Gm1715",0.512,0.0293330431694111,0.024,0.585041426525866,0.078,0.055
"Sdhd",0.512,0.0171131233718058,0.024,0.757481774153609,0.045,0.02
"Tmem231",0.512,0.0276760119676119,0.024,0.497718047024497,0.083,0.06
"Agrp",0.512,0.0298548253757595,0.024,0.842798756870401,0.058,0.034
"Katnb1",0.512,0.022607844651822,0.024,0.392637606139319,0.085,0.061
"D8Ertd738e",0.512,0.0230700512663106,0.024,0.63093922441112,0.06,0.036
"Zfp709",0.512,0.0311919138358247,0.024,0.763771964129341,0.054,0.029
"Fcho1",0.512,0.0414943959037362,0.024,0.290330651430844,0.208,0.191
"Armc6",0.512,0.019059672025534,0.024,0.417693916049737,0.071,0.048
"Camsap3",0.512,0.0248834605406119,0.024,0.540440041428055,0.078,0.054
"Usp35",0.512,0.0186586836737722,0.024,0.250883776565852,0.105,0.082
"Ngrn",0.512,0.0265712067196717,0.024,0.603747533977411,0.065,0.042
"Gm42397",0.512,0.0299446912482858,0.024,1.57675278311206,0.029,0.006
"Zfp619",0.512,0.0238052992420499,0.024,0.53164659820616,0.058,0.034
"Mypop",0.512,0.030163292351474,0.024,0.653994656236172,0.067,0.044
"Pnmal1",0.512,0.0331062794867818,0.024,0.500991101703906,0.096,0.073
"Zim3",0.512,0.0276639693642685,0.024,2.18104011608367,0.029,0.005
"Fiz1",0.512,0.0272016677245311,0.024,0.787539122794792,0.054,0.03
"Styk1",0.512,0.0279466048232371,0.024,2.44055843875843,0.029,0.005
"Magohb",0.512,0.0203440729560372,0.024,0.807970787778734,0.042,0.019
"Mrpl51",0.512,0.0158279774148463,0.024,0.501938373270878,0.054,0.029
"Phb2",0.512,0.0189085039094707,0.024,0.257606269571225,0.107,0.086
"Jagn1",0.512,0.0161273970006099,0.024,0.380874258585402,0.06,0.037
"Ruvbl1",0.512,0.0326279613562352,0.024,0.441184829173239,0.105,0.082
"Calcr",0.512,0.0925236662951105,0.024,4.39156200136508,0.027,0.002
"Zfp316",0.512,0.0166338246852137,0.024,0.377831667423229,0.074,0.049
"Gm43122",0.512,0.0488460153325783,0.024,5.23683563723279,0.025,0.001
"Gpat3",0.512,0.0318631764796212,0.024,0.827066476702612,0.062,0.039
"Tada2b",0.512,0.0265699916399331,0.024,0.943625152100351,0.045,0.022
"Atg9b",0.512,0.0330705277106814,0.024,2.58776358057365,0.031,0.006
"Lrrc47",0.512,0.0174843681274503,0.024,0.346482260247911,0.069,0.046
"Taf12",0.512,0.0205036852612331,0.024,0.289081198334828,0.096,0.072
"Cfap57",0.512,0.0251286514131708,0.024,1.60073129010258,0.031,0.006
"6430628N08Rik",0.512,0.0306553413608539,0.024,4.35939546861942,0.025,0.001
"Lrp8os2",0.512,0.0358251825089793,0.024,1.24132858751445,0.047,0.022
"Rpl34",0.512,0.0249551913265573,0.024,0.397717061495587,0.078,0.054
"Tram1l1",0.512,0.0153291084386148,0.024,0.486911777799999,0.054,0.03
"Gm42722",0.512,0.0299024149108653,0.024,0.385619136341411,0.098,0.075
"9530097N15Rik",0.512,0.0125390722847528,0.024,0.575554310505584,0.042,0.019
"Mtmr11",0.512,0.0121897452621269,0.024,0.500015025779589,0.045,0.02
"6330562C20Rik",0.512,0.0147440016786874,0.024,0.434270334342817,0.051,0.027
"Vps72",0.512,0.0162590393702799,0.024,0.271274490697523,0.085,0.062
"Msto1",0.512,0.0236142057937892,0.024,0.408352929473395,0.078,0.055
"Ndufc1",0.512,0.0170250928381327,0.024,0.406855169844774,0.06,0.037
"Zfp335os",0.512,0.0218692549201192,0.024,0.275742033829607,0.112,0.089
"Spag4",0.512,0.0364607376497701,0.024,2.35295232350121,0.031,0.008
"AV039307",0.512,0.0292671429857021,0.024,0.784028052505691,0.054,0.03
"Grem1",0.512,0.0434678673368361,0.024,1.65502481543199,0.042,0.018
"Lrrc55",0.512,0.0396945064859532,0.024,0.966437523302161,0.06,0.036
"Gm13944",0.512,0.0275081994111236,0.024,0.779409957967149,0.065,0.041
"Ly75",0.512,0.0260299319629964,0.024,1.32562268302809,0.029,0.005
"Lyplal1",0.512,0.0291590575237492,0.024,0.680204662797746,0.067,0.043
"Mgst3",0.512,0.0246825513248678,0.024,0.304467253084002,0.118,0.097
"Gm10550",0.512,0.0258209325972418,0.024,1.44328387840299,0.036,0.011
"Asb1",0.512,0.0133186858774531,0.024,0.30114443253728,0.067,0.043
"Gpr1",0.512,0.0301762128057343,0.024,0.939769960224614,0.054,0.031
"Mpp4",0.512,0.0229350980589613,0.024,0.85927013354538,0.04,0.016
"Gm15261",0.511,0.0189967151502227,0.022,1.40323802680831,0.029,0.008
"Ndufb8",0.511,0.0123421743663303,0.022,0.263730884021465,0.071,0.049
"Hells",0.511,0.025138970263438,0.022,0.422221939826634,0.078,0.056
"Bbs1",0.511,0.0229584563183845,0.022,0.292346532749997,0.114,0.093
"Galr1",0.511,0.02878241609361,0.022,3.29457083077163,0.025,0.002
"Piezo2",0.511,0.0406247280879215,0.022,0.479391881289668,0.049,0.026
"1500015A07Rik",0.511,0.0237801588554563,0.022,0.438239048575155,0.076,0.055
"Sema6b",0.511,0.0212896833383121,0.022,0.268101203528357,0.118,0.098
"Efhb",0.511,0.0128155749808362,0.022,0.460150333373122,0.036,0.013
"Aars2",0.511,0.0238986214204042,0.022,0.59017446311073,0.067,0.045
"H2-T22",0.511,0.0127192175785248,0.022,0.603854112774278,0.04,0.019
"Vars2",0.511,0.0253546590715703,0.022,0.53340892109197,0.071,0.05
"Daxx",0.511,0.0269659904554361,0.022,0.655978278236107,0.062,0.04
"Eme2",0.511,0.0187286318797787,0.022,0.767026908387165,0.04,0.018
"Ntn3",0.511,0.0299835207660693,0.022,0.713439967004496,0.06,0.039
"Rnaset2a",0.511,0.0126260652059345,0.022,0.45892083040552,0.038,0.016
"Dynlt1c",0.511,0.01702921397158,0.022,0.762384837012829,0.036,0.013
"Cbr1",0.511,0.018168784419702,0.022,0.561189215358726,0.051,0.029
"Eva1c",0.511,0.012225182112258,0.022,0.253754465673889,0.058,0.037
"Gm49595",0.511,0.0238821640090971,0.022,0.804613818779712,0.051,0.029
"Dazap2",0.511,0.017628209695718,0.022,0.42789703948986,0.062,0.042
"Ndufb9",0.511,0.0302210508440978,0.022,0.358262708772232,0.121,0.101
"Zfp622",0.511,0.0268465681442475,0.022,0.54366760040637,0.071,0.051
"Mtrf1",0.511,0.028237783137621,0.022,0.466931515967873,0.078,0.057
"Pnoc",0.511,0.0409300138226485,0.022,1.88659465913993,0.033,0.011
"Rnf31",0.511,0.0221284986795171,0.022,0.324822065658058,0.092,0.071
"Dnah1",0.511,0.0319663383745567,0.022,1.45321558927584,0.036,0.015
"2810402E24Rik",0.511,0.00563950339246918,0.022,0.317437868233633,0.033,0.012
"2810429I04Rik",0.511,0.0116491348886584,0.022,0.306084274793421,0.054,0.032
"Siva1",0.511,0.0296879213266138,0.022,1.26893917914368,0.04,0.018
"Asb2",0.511,0.0142776790741638,0.022,0.622441497970629,0.033,0.012
"Gm48226",0.511,0.0164453576332147,0.022,0.597801766697192,0.047,0.026
"Gm46332",0.511,0.0238334369341937,0.022,1.08332182842634,0.038,0.016
"Fam171a2",0.511,0.0329762366700453,0.022,0.396251368568232,0.121,0.102
"Coil",0.511,0.0239326341384285,0.022,0.294674681980223,0.116,0.095
"Rasl10b",0.511,0.0350142609802527,0.022,0.580137662564071,0.092,0.071
"Gm11418",0.511,0.0391604125774654,0.022,1.06505364548787,0.056,0.034
"Rph3al",0.511,0.0275187844971552,0.022,0.587577577471458,0.06,0.038
"Cdkn2aipnl",0.511,0.0224203154039485,0.022,0.633348789658416,0.051,0.029
"Lsm11",0.511,0.02848397118572,0.022,1.15275206432435,0.04,0.019
"4930505A04Rik",0.511,0.0192874808699764,0.022,0.663465640804692,0.051,0.03
"Vmn2r84",0.511,0.0336547459128206,0.022,0.788573353209699,0.067,0.046
"Nabp2",0.511,0.0231929338247631,0.022,0.341518336002347,0.096,0.076
"Sycp3",0.511,0.0119152033981844,0.022,0.484210800182199,0.045,0.022
"Susd2",0.511,0.0280148527235402,0.022,2.46355640132641,0.027,0.006
"Stox1",0.511,0.0460352969893535,0.022,0.677041930636127,0.092,0.072
"9030612E09Rik",0.511,0.0249799893407853,0.022,1.04529115176496,0.045,0.023
"Tmie",0.511,0.0275577959466773,0.022,2.16126558824503,0.027,0.005
"Srprb",0.511,0.0141798545645833,0.022,0.277520692813073,0.069,0.048
"9430037G07Rik",0.511,0.0205174184159621,0.022,0.712860603307724,0.045,0.023
"Tmem136",0.511,0.0262763924071802,0.022,0.360958533250436,0.103,0.082
"Timm29",0.511,0.0222238018002891,0.022,0.770252035684317,0.047,0.025
"Ubl5",0.511,0.0218415584035876,0.022,0.862250882090111,0.042,0.021
"Jph3",0.511,0.0536363202180203,0.022,0.372685822822979,0.19,0.178
"Edc4",0.511,0.0253171100418404,0.022,0.263773939359889,0.134,0.114
"Hsf4",0.511,0.0313350365918912,0.022,1.18430058378418,0.047,0.025
"Gm39214",0.511,0.019772748957456,0.022,0.911203952028631,0.04,0.019
"Mvb12a",0.511,0.0133945777972318,0.022,0.303297341573295,0.076,0.053
"Adam32",0.511,0.0187190571037103,0.022,0.330091777049552,0.074,0.053
"4932443L11Rik",0.511,0.00977357928112012,0.022,0.250287987264039,0.062,0.04
"Inafm1",0.511,0.028251872731641,0.022,0.839446978953033,0.047,0.025
"Chmp2a",0.511,0.0206009344329606,0.022,0.473575630044875,0.067,0.045
"Zfp28",0.511,0.016126671783996,0.022,0.387427361867648,0.065,0.042
"Zfp583",0.511,0.0366882891714477,0.022,0.697629790473164,0.076,0.054
"Zfp667",0.511,0.0441208305606496,0.022,0.61289076382582,0.094,0.074
"Ccdc106",0.511,0.0169985532358324,0.022,0.31011561836925,0.085,0.063
"Eps8l1",0.511,0.0183824104519123,0.022,0.478992541521416,0.051,0.03
"4921507P07Rik",0.511,0.0308963213348592,0.022,1.37650047139412,0.038,0.017
"Kctd7",0.511,0.018126003223861,0.022,0.925499451180649,0.038,0.017
"Ran",0.511,0.0234739429754593,0.022,0.488043031000079,0.069,0.047
"Gtf2h3",0.511,0.0255361701544511,0.022,0.459363239135805,0.087,0.065
"Lhx5",0.511,0.0276430375006289,0.022,4.51584596045247,0.022,0.001
"Acads",0.511,0.015712643097053,0.022,1.12320934304862,0.029,0.006
"Mmel1",0.511,0.0332747232112499,0.022,1.57342410614805,0.04,0.018
"Gm12709",0.511,0.021535145236247,0.022,0.613562366993961,0.056,0.034
"Msantd3",0.511,0.0321058812056152,0.022,0.514205696325627,0.083,0.062
"Pdp1",0.511,0.0282058483904383,0.022,0.269425525130784,0.143,0.124
"Tspan2os",0.511,0.00905813097873336,0.022,0.530853548548959,0.031,0.009
"Gm43774",0.511,0.0236230170693808,0.022,0.832560467196513,0.047,0.025
"Fgf2",0.511,0.0146704640716138,0.022,0.418331218887554,0.047,0.025
"Gm30340",0.511,0.0261895827317382,0.022,1.76027440321934,0.033,0.012
"Fam210b",0.511,0.0248808419578027,0.022,0.707753832197035,0.047,0.025
"Acot8",0.511,0.018327325155264,0.022,0.345394276225489,0.078,0.057
"Gm14114",0.511,0.0203062173699844,0.022,1.53702454448386,0.029,0.006
"Ankef1",0.511,0.0201118301423622,0.022,0.643795199545115,0.049,0.027
"1700037H04Rik",0.511,0.0247102332018039,0.022,1.00904984193421,0.042,0.021
"Cpxm1",0.511,0.0249632714906359,0.022,1.12700401834133,0.04,0.018
"Mtln",0.511,0.025054719984313,0.022,1.01871580824262,0.042,0.021
"Gm13791",0.511,0.0395346626898293,0.022,1.43888182357027,0.042,0.021
"Gm13630",0.511,0.0250916767471767,0.022,0.642986045842673,0.065,0.044
"Lmx1b",0.511,0.041183601732136,0.022,2.27793187690035,0.027,0.005
"Cacfd1",0.511,0.0270326013231495,0.022,0.416563021586751,0.092,0.071
"Arrdc1",0.511,0.0207476883849915,0.022,0.658958651809352,0.049,0.027
"2310009B15Rik",0.511,0.0276920271201821,0.022,0.753321275534422,0.054,0.032
"Gm29088",0.511,0.0393845135002204,0.022,1.02593277148302,0.06,0.039
"Tsr2",0.51,0.0162150098702269,0.02,0.401140912371623,0.056,0.037
"Arxes2",0.51,0.0225259463074321,0.02,1.27469800518101,0.031,0.01
"Magee1",0.51,0.0256060347010616,0.02,1.2564409723583,0.036,0.016
"Gm39526",0.51,0.0156796896263492,0.02,0.472609603189064,0.051,0.032
"Naa10",0.51,0.0106447596023408,0.02,0.269806678579925,0.062,0.042
"Slc25a43",0.51,0.0234188025488884,0.02,1.57900959684026,0.029,0.009
"Gm50431",0.51,0.0190549373952501,0.02,0.81555480179949,0.04,0.02
"Mrpl11",0.51,0.0218386890465956,0.02,0.911067309291844,0.04,0.02
"Gm960",0.51,0.017552765661175,0.02,0.265582298655186,0.096,0.076
"Gm30018",0.51,0.025347377607737,0.02,1.67438853260482,0.031,0.012
"Ctxn3",0.51,0.0191347075382913,0.02,1.36412781942911,0.025,0.005
"Pcdhb21",0.51,0.0141085442750111,0.02,0.272970470044113,0.076,0.058
"Pcdha11.1",0.51,0.0363341652536077,0.02,0.714059987237883,0.074,0.055
"Gm41664",0.51,0.0275280608891168,0.02,1.37058185246804,0.036,0.016
"Micos13",0.51,0.0183154173972524,0.02,0.687133638856921,0.045,0.025
"Tmem8",0.51,0.0128841673796282,0.02,0.359774270704826,0.058,0.039
"Cacna1h",0.51,0.0334712657698193,0.02,0.376286314509293,0.112,0.095
"Maats1",0.51,0.00825691213377621,0.02,0.313494425552186,0.038,0.017
"Ranbp1",0.51,0.020998181012426,0.02,0.27674946488369,0.109,0.092
"Ifitm7",0.51,0.0236020691060792,0.02,0.735688375582889,0.051,0.032
"Rhebl1",0.51,0.0214928396676035,0.02,0.594458567728589,0.056,0.036
"Ift27",0.51,0.0136302802563454,0.02,0.4138295143613,0.045,0.025
"Gm46515",0.51,0.0242891798264692,0.02,0.71901876799964,0.047,0.027
"4930570B17Rik",0.51,0.017696271236559,0.02,0.464862078521391,0.062,0.042
"Gm16835",0.51,0.0507460313421477,0.02,0.357982429258256,0.185,0.172
"Pou4f1",0.51,0.0334626060293079,0.02,4.59147374712503,0.02,0.001
"Stc1",0.51,0.0260037611827503,0.02,1.53515710600467,0.029,0.009
"Mrpl57",0.51,0.0332738738292689,0.02,1.3201100889441,0.036,0.016
"Gm16973",0.51,0.0183723356593471,0.02,0.490963565943048,0.058,0.038
"Spcs1",0.51,0.00815912879509256,0.02,0.266276776651664,0.049,0.029
"Gm3002",0.51,0.018558473922596,0.02,1.42524822517667,0.027,0.007
"Gzmk",0.51,0.031464362093506,0.02,0.822928082715604,0.054,0.034
"Zcchc9",0.51,0.0199984622151816,0.02,0.315453153016735,0.085,0.065
"Gm47882",0.51,0.0339747427367489,0.02,2.66472879925262,0.027,0.006
"Gm10421",0.51,0.0257125537597251,0.02,0.864416424208934,0.042,0.023
"4930595D18Rik",0.51,0.0358245785755569,0.02,1.93504849263216,0.029,0.01
"Slirp",0.51,0.0166872575422117,0.02,0.53318035244818,0.049,0.029
"6530401F13Rik",0.51,0.0206856578907322,0.02,0.367564194582722,0.083,0.064
"Ccdc177",0.51,0.0275712293946242,0.02,0.865479238452448,0.051,0.031
"2410018L13Rik",0.51,0.0277048300702295,0.02,0.947384217513693,0.045,0.024
"Gm48693",0.51,0.0198908854205549,0.02,0.413318673180262,0.076,0.055
"Gm35725",0.51,0.0197995855854812,0.02,2.61185620752732,0.022,0.002
"Oxld1",0.51,0.0259272022150206,0.02,1.61792034523187,0.029,0.01
"Cygb",0.51,0.0171417346266101,0.02,0.601977311030918,0.051,0.032
"D11Wsu47e",0.51,0.0153793760126095,0.02,0.315417803836581,0.069,0.049
"Cyb561",0.51,0.0304478454059286,0.02,0.632944354881171,0.069,0.049
"Spata32",0.51,0.0299111120685801,0.02,1.11722556175574,0.042,0.024
"G6pc3",0.51,0.0131859985411013,0.02,0.291721568493657,0.062,0.043
"Vat1",0.51,0.0166439299147741,0.02,0.975112108699578,0.029,0.01
"Klhl10",0.51,0.0269168096633257,0.02,1.25777344599816,0.038,0.017
"Mycbpap",0.51,0.0202582932609117,0.02,1.20766172382978,0.031,0.011
"Cct6b",0.51,0.0296944353907536,0.02,1.37886527585098,0.033,0.013
"Dph1",0.51,0.0393690698848592,0.02,0.991694562463993,0.06,0.041
"Spag7",0.51,0.0186162366589002,0.02,0.490494474945683,0.054,0.033
"Pemt",0.51,0.0284681917525675,0.02,1.42451463252376,0.036,0.017
"Fndc9",0.51,0.0251886446256701,0.02,0.677559279201193,0.058,0.038
"Nacad",0.51,0.0355105479693735,0.02,1.58752396455832,0.036,0.015
"Tac2",0.51,0.0429954346666856,0.02,2.17297196306527,0.025,0.005
"Slc17a8",0.51,0.0442196908731352,0.02,1.62063281156171,0.027,0.007
"Gas2l3",0.51,0.0262378121068428,0.02,0.960415549615559,0.045,0.024
"Sirt6",0.51,0.0251767489554799,0.02,0.847183441621521,0.045,0.026
"Gm35721",0.51,0.0396177780930178,0.02,2.43855024106684,0.027,0.007
"Chchd10",0.51,0.00530830588731449,0.02,0.266683303024847,0.038,0.018
"Dnajc12",0.51,0.0247250318099182,0.02,0.618932990875968,0.056,0.036
"Gm2449",0.51,0.0298411307697524,0.02,1.38503374144411,0.036,0.017
"Gm17399",0.51,0.0241773738976312,0.02,0.90016282626858,0.047,0.027
"Cdc25a",0.51,0.0177107238182491,0.02,0.624286001626121,0.045,0.025
"Gm32743",0.51,0.0216603093645483,0.02,1.29210644886914,0.036,0.015
"Rwdd2a",0.51,0.0301279097283263,0.02,2.4039885410669,0.027,0.008
"Bud13",0.51,0.0120222066133894,0.02,0.264048888096641,0.065,0.046
"Prkcsh",0.51,0.0188428337519329,0.02,0.263419521544981,0.105,0.087
"Gcsh",0.51,0.0189944365160117,0.02,0.72366001766575,0.042,0.023
"Nip7",0.51,0.0110933211116211,0.02,0.330191762753054,0.058,0.039
"Ccdc130",0.51,0.0284342656344599,0.02,0.477107196101623,0.074,0.054
"Zfp964",0.51,0.0118599780012866,0.02,0.432305248109493,0.045,0.025
"Cdkn2aip",0.51,0.0157016879487263,0.02,0.273915470998418,0.087,0.068
"Gm45570",0.51,0.014614337604894,0.02,0.687456734743258,0.038,0.018
"Nek3",0.51,0.0137610239220232,0.02,0.325437718282954,0.06,0.04
"Bet1l",0.51,0.0112758735643116,0.02,0.250764219056327,0.067,0.048
"Zfp668",0.51,0.0242970727294814,0.02,0.456832942029074,0.083,0.063
"Gm28198",0.51,0.0205426694875802,0.02,0.848482028346459,0.04,0.021
"Sgf29",0.51,0.0214929309257645,0.02,0.285764547991175,0.103,0.085
"Dchs1",0.51,0.0162621180862088,0.02,0.471117318812682,0.049,0.029
"Gm26708",0.51,0.0251827450885449,0.02,1.14676534323421,0.031,0.012
"Gm35842",0.51,0.038429272562746,0.02,1.90419060892931,0.033,0.013
"Zfp977",0.51,0.0254122607387533,0.02,1.0540648089725,0.04,0.02
"Alkbh6",0.51,0.0229735939135254,0.02,0.820078328489351,0.049,0.029
"Zfp146",0.51,0.0118426700913952,0.02,0.251652795885078,0.067,0.048
"Selenov",0.51,0.024716707513592,0.02,2.07896896796429,0.025,0.005
"Shkbp1",0.51,0.0207321392171509,0.02,0.266432428628418,0.114,0.096
"Dedd2",0.51,0.0168865143567257,0.02,0.491352001434416,0.054,0.034
